TimeGenerated,UserPrincipalName,IPAddress,ResultType,ResultDescription,Location,City,AppDisplayName,ClientAppUsed,DeviceDetail,LogonType,RiskLevelDuringSignIn,IsInteractive,ConditionalAccessStatus,AttackPattern
2026-02-25T10:26:21Z,finance01@contoso.com,10.0.0.12,0,Success,United Kingdom,Berlin,SharePoint Online,Chrome 120,MacOS 14,Network,none,True,success,Normal
2026-02-25T10:28:21Z,mary.jones@contoso.com,192.168.1.25,0,Success,United Kingdom,London,OneDrive,Chrome 120,Windows 11,Network,none,False,success,Normal
2026-02-25T10:28:21Z,john.doe@contoso.com,192.168.1.25,0,Success,Germany,New York,OneDrive,Unknown,MacOS 13,Batch,none,True,success,Normal
2026-02-25T10:28:21Z,david.clark@contoso.com,192.168.1.42,0,Success,Germany,Berlin,Office 365 Exchange Online,Firefox 121,Windows 11,Service,none,True,notApplied,Normal
2026-02-25T10:37:21Z,mary.jones@contoso.com,10.0.0.5,0,Success,Canada,Berlin,SharePoint Online,Firefox 121,MacOS 13,Network,none,True,success,Normal
2026-02-25T10:37:21Z,david.clark@contoso.com,192.168.1.25,0,Success,United Kingdom,New York,Office 365 Exchange Online,Safari 17,Windows 10,Network,none,True,success,Normal
2026-02-25T10:38:21Z,helpdesk@contoso.com,192.168.1.25,0,Success,United Kingdom,New York,Azure Active Directory,Firefox 121,Windows 11,Network,none,False,success,Normal
2026-02-25T10:39:21Z,bob.wilson@contoso.com,192.168.1.10,500121,MFA denied by user,Canada,London,Microsoft 365 Admin Center,Chrome 120,MacOS 14,RemoteInteractive,none,False,success,Normal
2026-02-25T10:39:21Z,alice.brown@contoso.com,10.0.0.5,0,Success,Canada,London,Outlook Web Access,Chrome 120,MacOS 14,Network,none,True,success,Normal
2026-02-25T10:40:21Z,admin@contoso.com,172.16.0.20,0,Success,Australia,Berlin,Azure Portal,Unknown,Windows 10,Interactive,none,True,success,Normal
2026-02-25T10:42:21Z,alice.brown@contoso.com,10.0.0.33,0,Success,Germany,New York,OneDrive,Internet Explorer 11,Windows 11,Service,none,True,success,Normal
2026-02-25T10:43:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,United Kingdom,Berlin,Microsoft Teams,Firefox 121,Android 14,Service,none,False,success,Normal
2026-02-25T10:44:21Z,sarah.lee@contoso.com,172.16.0.5,0,Success,Canada,London,SharePoint Online,Safari 17,MacOS 13,Network,none,True,success,Normal
2026-02-25T10:48:21Z,admin@contoso.com,192.168.1.25,0,Success,Canada,Sydney,Microsoft 365 Admin Center,Firefox 121,MacOS 13,RemoteInteractive,none,False,success,Normal
2026-02-25T10:49:21Z,svc.azure@contoso.com,172.16.0.20,0,Success,United States,Berlin,SharePoint Online,Safari 17,MacOS 13,Service,none,True,notApplied,Normal
2026-02-25T10:50:21Z,ceo@contoso.com,192.168.1.10,0,Success,Germany,Berlin,Office 365 Exchange Online,Chrome 120,Unknown,Network,none,True,success,Normal
2026-02-25T10:51:21Z,it.admin@contoso.com,192.168.1.25,0,Success,Germany,Berlin,Outlook Web Access,Internet Explorer 11,Android 14,Batch,none,True,success,Normal
2026-02-25T10:55:21Z,finance01@contoso.com,10.0.0.33,0,Success,United Kingdom,London,Azure Active Directory,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-25T11:00:21Z,bob.wilson@contoso.com,10.0.0.12,0,Success,United States,Toronto,SharePoint Online,Firefox 121,MacOS 14,Interactive,none,False,success,Normal
2026-02-25T11:01:21Z,it.admin@contoso.com,10.0.0.12,0,Success,United Kingdom,Berlin,Outlook Web Access,Firefox 121,Windows 10,Interactive,low,False,success,Normal
2026-02-25T11:02:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,United Kingdom,London,Microsoft 365 Admin Center,Edge 120,Windows 10,Batch,none,False,notApplied,Normal
2026-02-25T11:02:21Z,mary.jones@contoso.com,172.16.0.20,0,Success,Canada,London,OneDrive,Unknown,Windows 10,RemoteInteractive,low,False,failure,Normal
2026-02-25T11:03:21Z,john.doe@contoso.com,192.168.1.42,0,Success,United Kingdom,New York,Azure Active Directory,Firefox 121,iOS 17,Network,none,True,notApplied,Normal
2026-02-25T11:03:21Z,ceo@contoso.com,10.0.0.33,0,Success,Germany,Sydney,Outlook Web Access,Internet Explorer 11,Windows 11,RemoteInteractive,none,False,success,Normal
2026-02-25T11:05:21Z,admin@contoso.com,192.168.1.42,0,Success,Germany,Toronto,Microsoft 365 Admin Center,Edge 120,Unknown,Network,none,False,success,Normal
2026-02-25T11:06:21Z,svc.backup@contoso.com,10.0.0.12,0,Success,Canada,London,Office 365 Exchange Online,Firefox 121,iOS 17,Network,low,False,success,Normal
2026-02-25T11:09:21Z,david.clark@contoso.com,172.16.0.5,0,Success,Canada,Toronto,OneDrive,Chrome 120,MacOS 14,Network,none,False,success,Normal
2026-02-25T11:09:21Z,john.doe@contoso.com,192.168.1.10,0,Success,Germany,Berlin,Microsoft Teams,Firefox 121,MacOS 14,Network,none,True,success,Normal
2026-02-25T11:10:21Z,mary.jones@contoso.com,192.168.1.25,0,Success,Germany,Toronto,Outlook Web Access,Edge 120,Windows 10,Interactive,none,False,success,Normal
2026-02-25T11:13:21Z,ceo@contoso.com,172.16.0.5,0,Success,United States,Toronto,Azure Portal,Chrome 120,Windows 11,Network,none,False,notApplied,Normal
2026-02-25T11:14:21Z,john.doe@contoso.com,172.16.0.5,0,Success,Canada,Sydney,OneDrive,Safari 17,MacOS 13,Service,none,True,success,Normal
2026-02-25T11:17:21Z,guest@contoso.com,172.16.0.20,0,Success,Canada,Sydney,Outlook Web Access,Firefox 121,iOS 17,Network,none,False,success,Normal
2026-02-25T11:17:21Z,jane.smith@contoso.com,192.168.1.25,0,Success,Germany,New York,OneDrive,Unknown,MacOS 14,Network,none,False,success,Normal
2026-02-25T11:18:21Z,helpdesk@contoso.com,10.0.0.33,0,Success,United States,Toronto,Azure Active Directory,Safari 17,Android 14,RemoteInteractive,none,True,success,Normal
2026-02-25T11:23:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,United Kingdom,Sydney,SharePoint Online,Internet Explorer 11,Android 14,RemoteInteractive,none,True,success,Normal
2026-02-25T11:23:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,Australia,Toronto,Outlook Web Access,Unknown,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-25T11:24:21Z,sarah.lee@contoso.com,172.16.0.20,0,Success,Germany,Toronto,Outlook Web Access,Internet Explorer 11,iOS 17,RemoteInteractive,none,False,success,Normal
2026-02-25T11:25:21Z,mary.jones@contoso.com,10.0.0.33,0,Success,Australia,Toronto,SharePoint Online,Safari 17,MacOS 14,Service,none,False,success,Normal
2026-02-25T11:27:21Z,helpdesk@contoso.com,10.0.0.33,0,Success,Canada,New York,Office 365 Exchange Online,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-25T11:27:21Z,sarah.lee@contoso.com,172.16.0.5,0,Success,United Kingdom,Sydney,Outlook Web Access,Safari 17,Android 14,Service,none,False,success,Normal
2026-02-25T11:29:21Z,bob.wilson@contoso.com,192.168.1.10,0,Success,United States,New York,SharePoint Online,Chrome 120,Windows 11,Interactive,none,True,success,Normal
2026-02-25T11:29:21Z,jane.smith@contoso.com,192.168.1.10,50126,Invalid username or password,Canada,London,Office 365 Exchange Online,Edge 120,MacOS 14,Network,none,True,notApplied,Normal
2026-02-25T11:30:21Z,admin@contoso.com,192.168.1.25,0,Success,Canada,Berlin,Outlook Web Access,Safari 17,Windows 11,RemoteInteractive,none,True,success,Normal
2026-02-25T11:32:21Z,john.doe@contoso.com,192.168.1.25,50126,Invalid username or password,Canada,Berlin,SharePoint Online,Firefox 121,MacOS 13,Service,none,False,unknownFutureValue,Normal
2026-02-25T11:33:21Z,david.clark@contoso.com,192.168.1.42,0,Success,United Kingdom,Sydney,Microsoft Teams,Safari 17,iOS 17,Service,none,False,success,Normal
2026-02-25T11:37:21Z,bob.wilson@contoso.com,10.0.0.12,0,Success,United Kingdom,New York,Office 365 Exchange Online,Chrome 120,iOS 17,Interactive,none,False,success,Normal
2026-02-25T11:40:21Z,admin@contoso.com,192.168.1.25,0,Success,Canada,London,Azure Portal,Internet Explorer 11,Windows 10,Network,medium,False,success,Normal
2026-02-25T11:41:21Z,john.doe@contoso.com,172.16.0.5,0,Success,United States,London,OneDrive,Safari 17,Windows 10,RemoteInteractive,none,False,success,Normal
2026-02-25T11:43:21Z,mary.jones@contoso.com,192.168.1.42,0,Success,United States,New York,Microsoft Teams,Safari 17,Windows 11,Batch,none,False,notApplied,Normal
2026-02-25T11:49:21Z,finance01@contoso.com,172.16.0.20,0,Success,United Kingdom,London,Azure Active Directory,Internet Explorer 11,Android 14,Network,none,True,success,Normal
2026-02-25T11:50:21Z,mary.jones@contoso.com,172.16.0.20,0,Success,United Kingdom,London,Microsoft Teams,Firefox 121,Unknown,Service,none,True,success,Normal
2026-02-25T11:51:21Z,it.admin@contoso.com,172.16.0.5,0,Success,Canada,New York,Microsoft Teams,Unknown,Unknown,RemoteInteractive,none,True,success,Normal
2026-02-25T11:52:21Z,john.doe@contoso.com,10.0.0.33,0,Success,United States,London,Microsoft Teams,Firefox 121,Windows 10,Network,none,False,success,Normal
2026-02-25T11:53:21Z,finance01@contoso.com,10.0.0.33,0,Success,United States,Berlin,Office 365 Exchange Online,Firefox 121,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-25T11:53:21Z,svc.backup@contoso.com,10.0.0.12,0,Success,Germany,Berlin,Azure Portal,Chrome 120,Unknown,RemoteInteractive,none,True,success,Normal
2026-02-25T11:55:21Z,sarah.lee@contoso.com,192.168.1.25,0,Success,Australia,Toronto,Azure Portal,Safari 17,Android 14,Service,low,True,success,Normal
2026-02-25T11:58:21Z,svc.backup@contoso.com,172.16.0.5,0,Success,United Kingdom,New York,Azure Active Directory,Safari 17,MacOS 14,Service,none,False,success,Normal
2026-02-25T11:58:21Z,helpdesk@contoso.com,192.168.1.42,0,Success,United States,Sydney,Office 365 Exchange Online,Edge 120,MacOS 13,Network,none,True,success,Normal
2026-02-25T11:58:21Z,admin@contoso.com,172.16.0.20,0,Success,Australia,Toronto,Microsoft 365 Admin Center,Chrome 120,Windows 10,Interactive,none,True,failure,Normal
2026-02-25T11:59:21Z,finance01@contoso.com,172.16.0.5,50126,Invalid username or password,United Kingdom,New York,OneDrive,Firefox 121,Android 14,Service,none,True,success,Normal
2026-02-25T11:59:21Z,john.doe@contoso.com,192.168.1.42,0,Success,Australia,London,Azure Portal,Unknown,iOS 17,Network,none,False,success,Normal
2026-02-25T12:00:21Z,admin@contoso.com,192.168.1.10,0,Success,United Kingdom,New York,Microsoft 365 Admin Center,Safari 17,MacOS 14,Batch,none,False,success,Normal
2026-02-25T12:03:21Z,alice.brown@contoso.com,192.168.1.10,0,Success,Australia,New York,Outlook Web Access,Safari 17,Windows 10,Interactive,none,True,success,Normal
2026-02-25T12:03:21Z,john.doe@contoso.com,192.168.1.42,0,Success,United Kingdom,London,Azure Portal,Edge 120,Unknown,Service,none,True,success,Normal
2026-02-25T12:07:21Z,jane.smith@contoso.com,10.0.0.12,0,Success,United Kingdom,Toronto,OneDrive,Safari 17,MacOS 13,Network,none,True,success,Normal
2026-02-25T12:09:21Z,john.doe@contoso.com,192.168.1.42,500121,MFA denied by user,Canada,New York,Microsoft 365 Admin Center,Safari 17,Windows 11,Interactive,none,True,success,Normal
2026-02-25T12:09:21Z,david.clark@contoso.com,192.168.1.10,0,Success,United Kingdom,New York,Microsoft Teams,Chrome 120,Unknown,Interactive,none,True,success,Normal
2026-02-25T12:09:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,United States,Berlin,Azure Portal,Edge 120,iOS 17,Network,none,True,success,Normal
2026-02-25T12:12:21Z,guest@contoso.com,192.168.1.10,0,Success,United States,London,Azure Portal,Edge 120,Unknown,Network,none,True,success,Normal
2026-02-25T12:13:21Z,bob.wilson@contoso.com,172.16.0.5,0,Success,Australia,Sydney,SharePoint Online,Safari 17,Android 14,Interactive,none,False,success,Normal
2026-02-25T12:18:21Z,ceo@contoso.com,192.168.1.42,50126,Invalid username or password,Germany,New York,SharePoint Online,Safari 17,iOS 17,RemoteInteractive,none,False,failure,Normal
2026-02-25T12:19:21Z,alice.brown@contoso.com,10.0.0.12,0,Success,Canada,New York,OneDrive,Firefox 121,Android 14,Interactive,none,True,success,Normal
2026-02-25T12:21:21Z,helpdesk@contoso.com,172.16.0.5,0,Success,Germany,Sydney,SharePoint Online,Unknown,MacOS 14,Interactive,none,True,success,Normal
2026-02-25T12:22:21Z,finance01@contoso.com,10.0.0.5,0,Success,Canada,London,OneDrive,Edge 120,Windows 11,Network,none,True,notApplied,Normal
2026-02-25T12:25:21Z,helpdesk@contoso.com,172.16.0.5,0,Success,Canada,Toronto,Outlook Web Access,Chrome 120,Windows 10,Batch,none,True,success,Normal
2026-02-25T12:29:21Z,svc.backup@contoso.com,172.16.0.5,0,Success,Australia,New York,OneDrive,Edge 120,Windows 10,Network,none,False,unknownFutureValue,Normal
2026-02-25T12:31:21Z,finance01@contoso.com,172.16.0.5,0,Success,United States,London,Azure Active Directory,Unknown,Unknown,Network,none,True,success,Normal
2026-02-25T12:32:21Z,admin@contoso.com,192.168.1.42,0,Success,United States,Sydney,OneDrive,Internet Explorer 11,Windows 10,Network,none,False,success,Normal
2026-02-25T12:32:21Z,helpdesk@contoso.com,10.0.0.5,0,Success,United Kingdom,Berlin,Microsoft 365 Admin Center,Safari 17,Windows 10,Service,none,True,success,Normal
2026-02-25T12:32:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Germany,Toronto,OneDrive,Edge 120,MacOS 13,RemoteInteractive,none,False,success,Normal
2026-02-25T12:34:21Z,john.doe@contoso.com,172.16.0.5,0,Success,United States,London,Outlook Web Access,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-25T12:34:21Z,david.clark@contoso.com,172.16.0.5,0,Success,Australia,London,SharePoint Online,Firefox 121,Windows 10,Service,none,False,success,Normal
2026-02-25T12:35:21Z,bob.wilson@contoso.com,172.16.0.5,0,Success,United States,Toronto,OneDrive,Firefox 121,Android 14,Interactive,low,False,success,Normal
2026-02-25T12:35:21Z,john.doe@contoso.com,172.16.0.20,0,Success,Canada,Sydney,SharePoint Online,Firefox 121,Unknown,Network,none,True,success,Normal
2026-02-25T12:37:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Australia,Sydney,Microsoft Teams,Chrome 120,Windows 10,Interactive,none,False,success,Normal
2026-02-25T12:40:21Z,admin@contoso.com,10.0.0.33,0,Success,United States,Toronto,Microsoft 365 Admin Center,Internet Explorer 11,Android 14,Network,none,False,success,Normal
2026-02-25T12:42:21Z,alice.brown@contoso.com,192.168.1.25,0,Success,United States,Sydney,Outlook Web Access,Chrome 120,Windows 11,Service,none,False,success,Normal
2026-02-25T12:43:21Z,helpdesk@contoso.com,172.16.0.5,0,Success,Canada,London,SharePoint Online,Safari 17,Windows 11,Network,none,True,success,Normal
2026-02-25T12:44:21Z,david.clark@contoso.com,172.16.0.5,0,Success,Australia,New York,OneDrive,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-25T12:46:21Z,david.clark@contoso.com,192.168.1.25,0,Success,United States,London,Microsoft 365 Admin Center,Safari 17,Windows 10,RemoteInteractive,none,True,unknownFutureValue,Normal
2026-02-25T12:46:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Canada,Toronto,Microsoft 365 Admin Center,Firefox 121,Unknown,Interactive,none,True,success,Normal
2026-02-25T12:50:21Z,mary.jones@contoso.com,192.168.1.25,0,Success,Germany,Sydney,Microsoft 365 Admin Center,Internet Explorer 11,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-25T12:51:21Z,jane.smith@contoso.com,10.0.0.12,0,Success,Australia,Sydney,Microsoft 365 Admin Center,Safari 17,iOS 17,Network,none,True,success,Normal
2026-02-25T12:55:21Z,bob.wilson@contoso.com,172.16.0.5,0,Success,Germany,New York,Office 365 Exchange Online,Firefox 121,Windows 10,RemoteInteractive,medium,False,notApplied,Normal
2026-02-25T12:56:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,Germany,New York,Microsoft 365 Admin Center,Unknown,MacOS 13,Interactive,none,False,notApplied,Normal
2026-02-25T12:59:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,Australia,London,Outlook Web Access,Internet Explorer 11,MacOS 13,Batch,low,True,failure,Normal
2026-02-25T13:00:21Z,sarah.lee@contoso.com,172.16.0.5,0,Success,Germany,Berlin,Microsoft Teams,Unknown,Android 14,Network,none,False,success,Normal
2026-02-25T13:00:21Z,bob.wilson@contoso.com,10.0.0.5,0,Success,Australia,Toronto,Azure Portal,Firefox 121,MacOS 14,Network,none,False,success,Normal
2026-02-25T13:00:21Z,finance01@contoso.com,192.168.1.42,0,Success,Canada,London,Office 365 Exchange Online,Edge 120,MacOS 13,Network,none,True,success,Normal
2026-02-25T13:02:21Z,bob.wilson@contoso.com,10.0.0.12,50126,Invalid username or password,Australia,Toronto,Microsoft 365 Admin Center,Edge 120,MacOS 14,Interactive,low,False,success,Normal
2026-02-25T13:13:21Z,john.doe@contoso.com,10.0.0.5,0,Success,Canada,Toronto,Microsoft 365 Admin Center,Safari 17,iOS 17,Network,none,True,success,Normal
2026-02-25T13:13:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,Australia,London,Outlook Web Access,Edge 120,Windows 11,Network,none,True,success,Normal
2026-02-25T13:17:21Z,bob.wilson@contoso.com,172.16.0.20,0,Success,United States,Berlin,Microsoft Teams,Internet Explorer 11,Android 14,RemoteInteractive,none,True,success,Normal
2026-02-25T13:19:21Z,helpdesk@contoso.com,10.0.0.12,0,Success,Germany,Berlin,SharePoint Online,Internet Explorer 11,MacOS 14,RemoteInteractive,none,True,notApplied,Normal
2026-02-25T13:19:21Z,alice.brown@contoso.com,10.0.0.5,50126,Invalid username or password,Canada,Berlin,Office 365 Exchange Online,Safari 17,Android 14,RemoteInteractive,none,False,notApplied,Normal
2026-02-25T13:20:21Z,svc.azure@contoso.com,10.0.0.5,0,Success,Germany,London,Azure Active Directory,Chrome 120,Windows 10,Network,medium,True,success,Normal
2026-02-25T13:20:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,Canada,London,OneDrive,Edge 120,Windows 11,Network,none,True,success,Normal
2026-02-25T13:22:21Z,alice.brown@contoso.com,10.0.0.33,0,Success,United Kingdom,Toronto,Microsoft Teams,Unknown,Unknown,Network,none,False,success,Normal
2026-02-25T13:22:21Z,david.clark@contoso.com,10.0.0.33,0,Success,Germany,Berlin,Azure Active Directory,Unknown,MacOS 14,Service,none,True,success,Normal
2026-02-25T13:23:21Z,it.admin@contoso.com,192.168.1.10,0,Success,Germany,New York,SharePoint Online,Firefox 121,Windows 11,Network,none,True,success,Normal
2026-02-25T13:27:21Z,bob.wilson@contoso.com,192.168.1.10,0,Success,United States,New York,OneDrive,Unknown,MacOS 13,Network,none,True,success,Normal
2026-02-25T13:28:21Z,svc.azure@contoso.com,10.0.0.12,50126,Invalid username or password,Australia,Berlin,Office 365 Exchange Online,Internet Explorer 11,MacOS 14,Network,none,True,success,Normal
2026-02-25T13:39:21Z,alice.brown@contoso.com,172.16.0.5,0,Success,Canada,New York,Outlook Web Access,Unknown,iOS 17,Network,none,False,success,Normal
2026-02-25T13:43:21Z,svc.azure@contoso.com,172.16.0.5,0,Success,Australia,Berlin,Microsoft 365 Admin Center,Chrome 120,Windows 11,RemoteInteractive,none,False,notApplied,Normal
2026-02-25T13:43:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,Germany,Berlin,SharePoint Online,Internet Explorer 11,Windows 11,Interactive,none,True,success,Normal
2026-02-25T13:44:21Z,svc.azure@contoso.com,192.168.1.25,0,Success,Australia,Toronto,SharePoint Online,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-25T13:47:21Z,finance01@contoso.com,192.168.1.10,0,Success,Germany,Sydney,Microsoft Teams,Safari 17,MacOS 14,RemoteInteractive,none,True,success,Normal
2026-02-25T13:47:21Z,helpdesk@contoso.com,10.0.0.12,0,Success,Germany,Sydney,Azure Active Directory,Firefox 121,Windows 11,Network,none,False,success,Normal
2026-02-25T13:51:21Z,finance01@contoso.com,192.168.1.25,0,Success,Australia,Toronto,SharePoint Online,Internet Explorer 11,Windows 10,Service,none,False,notApplied,Normal
